"","items","support","count"
"656","{130,25,295}",0.818181818181818,1980
"657","{130,295,300}",0.824380165289256,1995
"658","{130,282,57}",0.810330578512397,1961
"659","{130,221,282}",0.807438016528926,1954
"660","{130,25,282}",0.812809917355372,1967
"661","{130,282,300}",0.829338842975207,2007
"662","{130,221,57}",0.802892561983471,1943
"663","{130,25,57}",0.812809917355372,1967
"664","{130,300,57}",0.827272727272727,2002
"665","{130,221,25}",0.826859504132231,2001
"666","{130,221,300}",0.847107438016529,2050
"667","{130,25,300}",0.869834710743802,2105
"668","{282,295,57}",0.836363636363636,2024
"669","{221,282,295}",0.828925619834711,2006
"670","{25,282,295}",0.850413223140496,2058
"671","{282,295,300}",0.85702479338843,2074
"672","{221,295,57}",0.832644628099174,2015
"673","{25,295,57}",0.858677685950413,2078
"674","{295,300,57}",0.864462809917355,2092
"675","{221,25,295}",0.86900826446281,2103
"676","{221,295,300}",0.878099173553719,2125
"677","{25,295,300}",0.916115702479339,2217
"678","{221,282,57}",0.862396694214876,2087
"679","{25,282,57}",0.878512396694215,2126
"680","{282,300,57}",0.895454545454545,2167
"681","{221,25,282}",0.871900826446281,2110
"682","{221,282,300}",0.890909090909091,2156
"683","{25,282,300}",0.90495867768595,2190
"684","{221,25,57}",0.869834710743802,2105
"685","{221,300,57}",0.886776859504132,2146
"686","{25,300,57}",0.907851239669421,2197
"687","{221,25,300}",0.919834710743802,2226
